evaluator_id,llm,story,knn1,knnK,gower_knn1,gower_knnK
gpt-5-low,gpt-oss-120b,story_wc_302.txt,2.723713112257382,2.7998068729886816,0.10147916666666669,0.12534166666666668
gpt-5-low,gpt-oss-120b,story_wc_348.txt,2.7243669000916086,2.759005548317433,0.11083333333333334,0.13492072784810127
gpt-5-low,gpt-oss-120b,story_wc_394.txt,2.7806631235607653,2.945135147826247,0.15475,0.1639625
gpt-5-low,gpt-oss-120b,story_wc_350.txt,2.8402210718053444,2.916857126776221,0.10104166666666667,0.10980000000000001
gpt-5-low,gpt-oss-120b,story_wc_142.txt,2.8501929318938006,3.0725505313323835,0.10647916666666668,0.13531276539278134
gpt-5-low,gpt-oss-120b,story_wc_269.txt,2.918274660914983,3.006089538827585,0.14308333333333337,0.15372500000000006
gpt-5-low,gpt-oss-120b,story_wc_101.txt,2.9334245433352635,3.0328741345554726,0.11830472103004296,0.1685069192398703
gpt-5-low,gpt-oss-120b,story_wc_373.txt,2.9620569532023024,3.039700276729943,0.14412500000000003,0.17054166666666667
gpt-5-low,gpt-oss-120b,story_wc_86.txt,2.963158266422001,3.0395523850853836,0.11830472103004296,0.16381863783705478
gpt-5-low,gpt-oss-120b,story_wc_388.txt,3.338897540691844,3.765885370947963,0.152875,0.16029583333333336
gpt-5-low,gpt-oss-120b,story_wc_77.txt,3.4836499897863744,3.69993474032609,0.16875,0.17559166666666665
gpt-5-low,gpt-oss-120b,story_wc_235.txt,4.720341333973195,4.771932983395773,0.17625000000000002,0.1885375
gpt-5-low,grok-4-0709,story_wc_311.txt,1.2209991727792728,1.5621340946875895,0.032,0.04316935028248588
gpt-5-low,grok-4-0709,story_wc_67.txt,1.2209991727792728,1.6353644729357828,0.032,0.05391250000000001
gpt-5-low,grok-4-0709,story_wc_187.txt,1.3035149648259663,1.448948201004286,0.04352083333333333,0.047225
gpt-5-low,grok-4-0709,story_wc_360.txt,1.3035149648259663,1.6915486312150434,0.051979166666666674,0.058679166666666685
gpt-5-low,grok-4-0709,story_wc_103.txt,1.3264845810308319,1.7203151201154632,0.05081250000000001,0.0596736581920904
gpt-5-low,grok-4-0709,story_wc_331.txt,1.353789008429836,1.5763676087220595,0.057833333333333355,0.06407916666666667
gpt-5-low,grok-4-0709,story_wc_100.txt,1.377514405876219,1.7607686994578018,0.04794491525423729,0.07140677966101697
gpt-5-low,grok-4-0709,story_wc_378.txt,1.377514405876219,1.7633153246629685,0.07260416666666666,0.07668877118644069
gpt-5-low,grok-4-0709,story_wc_148.txt,1.421184002119247,1.5886609253588124,0.061437500000000006,0.062191666666666666
gpt-5-low,grok-4-0709,story_wc_163.txt,1.421184002119247,1.5792163586019705,0.05083333333333334,0.05848750000000001
gpt-5-low,grok-4-0709,story_wc_369.txt,1.4666962958856693,1.6137250591780898,0.0489375,0.052604166666666674
gpt-5-low,grok-4-0709,story_wc_14.txt,1.4797999575580958,2.0639459272233345,0.045,0.05954583333333333
gpt-5-low,grok-4-0709,story_wc_164.txt,1.4797999575580958,1.8536244113978246,0.023958333333333335,0.04363750000000001
gpt-5-low,grok-4-0709,story_wc_162.txt,1.481129261715486,2.1857160130065876,0.051962025316455704,0.05695490506329115
gpt-5-low,grok-4-0709,story_wc_319.txt,1.481129261715486,1.796069146191614,0.04767932489451479,0.05131223628691985
gpt-5-low,grok-4-0709,story_wc_198.txt,1.5027906721632807,1.7103391108885309,0.04841666666666669,0.06769583333333336
gpt-5-low,grok-4-0709,story_wc_212.txt,1.5027906721632807,1.6264593014608224,0.04180084745762711,0.05713516949152544
gpt-5-low,grok-4-0709,story_wc_284.txt,1.5067577297542172,1.9878950588604969,0.08500000000000002,0.09267500000000002
gpt-5-low,grok-4-0709,story_wc_393.txt,1.5067577297542172,1.982325214592732,0.09177083333333333,0.10232500000000003
gpt-5-low,grok-4-0709,story_wc_302.txt,1.5218682508657728,1.6613132443689071,0.05112500000000001,0.057827259887005655
gpt-5-low,grok-4-0709,story_wc_322.txt,1.5295159708190156,1.733869934732364,0.07016666666666668,0.08454583333333335
gpt-5-low,grok-4-0709,story_wc_98.txt,1.5295159708190156,1.7886979303807429,0.04352083333333333,0.056629166666666675
gpt-5-low,grok-4-0709,story_wc_19.txt,1.5394351178065657,1.6620728691672972,0.03675,0.05954166666666668
gpt-5-low,grok-4-0709,story_wc_30.txt,1.5394351178065657,1.8202774542985807,0.03675,0.05947083333333335
gpt-5-low,grok-4-0709,story_wc_18.txt,1.5407233826232833,1.6646145820868536,0.04831250000000001,0.07345833333333333
gpt-5-low,grok-4-0709,story_wc_9.txt,1.5407233826232833,1.6223976842821166,0.04831250000000001,0.060450000000000004
gpt-5-low,grok-4-0709,story_wc_260.txt,1.5474840955869398,2.2519804955341725,0.054166666666666675,0.08044583333333336
gpt-5-low,grok-4-0709,story_wc_301.txt,1.5474840955869398,1.9665904667625884,0.054166666666666675,0.07704166666666667
gpt-5-low,grok-4-0709,story_wc_377.txt,1.5550969691656709,1.6244176056600566,0.04087500000000001,0.05141250000000001
gpt-5-low,grok-4-0709,story_wc_48.txt,1.5550969691656709,1.9469301819121092,0.060000000000000005,0.07391666666666667
gpt-5-low,grok-4-0709,story_wc_176.txt,1.5661567127754599,1.6560332188890747,0.059854166666666674,0.07145833333333333
gpt-5-low,grok-4-0709,story_wc_32.txt,1.5661567127754599,1.680658682403855,0.03583333333333335,0.04319166666666667
gpt-5-low,grok-4-0709,story_wc_333.txt,1.5676082755824614,1.8191655497475832,0.03583333333333335,0.045375000000000006
gpt-5-low,grok-4-0709,story_wc_383.txt,1.5676082755824614,1.6600854485865575,0.03702083333333334,0.04222083333333334
gpt-5-low,grok-4-0709,story_wc_16.txt,1.5676626761111536,2.1559489072223266,0.06510593220338984,0.0979449152542373
gpt-5-low,grok-4-0709,story_wc_192.txt,1.5676626761111536,1.8306284406472817,0.06497916666666667,0.07171285310734464
gpt-5-low,grok-4-0709,story_wc_42.txt,1.574602209829377,1.7164919706783235,0.06152083333333335,0.06587500000000002
gpt-5-low,grok-4-0709,story_wc_27.txt,1.5759631252463229,1.7983727023143032,0.06329166666666668,0.07782083333333335
gpt-5-low,grok-4-0709,story_wc_297.txt,1.5759631252463229,1.8685404006109294,0.060000000000000005,0.07292916666666668
gpt-5-low,grok-4-0709,story_wc_106.txt,1.5759762296228585,1.7979310592569828,0.057500000000000016,0.06900416666666667
gpt-5-low,grok-4-0709,story_wc_314.txt,1.5789250408931155,1.6456222598094186,0.04180084745762711,0.047966101694915254
gpt-5-low,grok-4-0709,story_wc_359.txt,1.5789250408931155,1.6611730611136175,0.05921610169491526,0.06463256633054423
gpt-5-low,grok-4-0709,story_wc_384.txt,1.5790062597929604,1.6075886607444203,0.055250000000000014,0.06752083333333334
gpt-5-low,grok-4-0709,story_wc_386.txt,1.580141534276779,1.6943624579540721,0.06739583333333334,0.08163658192090398
gpt-5-low,grok-4-0709,story_wc_113.txt,1.6002394939521172,1.6766052515658376,0.0535,0.0769375
gpt-5-low,grok-4-0709,story_wc_185.txt,1.6002394939521172,1.7368571277619016,0.06508333333333335,0.070775
gpt-5-low,grok-4-0709,story_wc_304.txt,1.60511584805219,1.740658428264301,0.042605932203389825,0.055500353107344635
gpt-5-low,grok-4-0709,story_wc_254.txt,1.6086375171823863,1.7018297309737473,0.03337500000000001,0.04740063291139241
gpt-5-low,grok-4-0709,story_wc_368.txt,1.6086375171823863,1.8058818769341638,0.05964583333333334,0.06856666666666669
gpt-5-low,grok-4-0709,story_wc_159.txt,1.6116698873704423,1.867480745800338,0.05008333333333334,0.06955000000000001
gpt-5-low,grok-4-0709,story_wc_127.txt,1.6126207840727294,1.7806056277094022,0.03443750000000002,0.04570416666666667
gpt-5-low,grok-4-0709,story_wc_170.txt,1.6264018897608046,1.7989388178024857,0.05183333333333334,0.06209166666666668
gpt-5-low,grok-4-0709,story_wc_202.txt,1.6354829801380941,1.721552610520033,0.08027083333333335,0.08545416666666669
gpt-5-low,grok-4-0709,story_wc_265.txt,1.6380786382187211,1.8417481029795255,0.058479166666666665,0.08544583333333335
gpt-5-low,grok-4-0709,story_wc_356.txt,1.6380786382187211,1.8304215695844879,0.08306250000000001,0.0857118670886076
gpt-5-low,grok-4-0709,story_wc_55.txt,1.6412069945966279,1.8625615757140381,0.029999999999999992,0.05191250000000001
gpt-5-low,grok-4-0709,story_wc_354.txt,1.641206994596628,1.800669072281582,0.04054166666666667,0.050066277801616266
gpt-5-low,grok-4-0709,story_wc_256.txt,1.6425261655484367,1.796896183024505,0.039479166666666676,0.06534583333333335
gpt-5-low,grok-4-0709,story_wc_84.txt,1.6425261655484367,1.8876705666438263,0.06054166666666669,0.07798333333333335
gpt-5-low,grok-4-0709,story_wc_39.txt,1.6426511112861322,1.7106148834299808,0.04937500000000001,0.05745833333333335
gpt-5-low,grok-4-0709,story_wc_46.txt,1.6602165875076489,1.8217477363323442,0.047541666666666677,0.05449583333333334
gpt-5-low,grok-4-0709,story_wc_240.txt,1.6610351162039159,2.2057838610939493,0.07239583333333334,0.09103333333333335
gpt-5-low,grok-4-0709,story_wc_252.txt,1.6610351162039159,2.1893568835651296,0.07239583333333334,0.08615833333333336
gpt-5-low,grok-4-0709,story_wc_186.txt,1.6633953620908761,1.8846177432577154,0.04172916666666666,0.07862083333333335
gpt-5-low,grok-4-0709,story_wc_26.txt,1.6667464696886476,1.845351414254445,0.08366666666666668,0.09249166666666667
gpt-5-low,grok-4-0709,story_wc_223.txt,1.6745659351252458,1.7885752501139003,0.0535,0.06255000000000001
gpt-5-low,grok-4-0709,story_wc_217.txt,1.6748293937730623,1.7599873340801817,0.06270833333333335,0.08188750000000002
gpt-5-low,grok-4-0709,story_wc_41.txt,1.6820426865134075,1.809969910468583,0.06320833333333334,0.06956323839662448
gpt-5-low,grok-4-0709,story_wc_346.txt,1.6839196484182204,1.80787701769786,0.06489583333333335,0.07416286919831225
gpt-5-low,grok-4-0709,story_wc_399.txt,1.6839196484182204,1.9271950610767774,0.05395833333333334,0.06650416666666667
gpt-5-low,grok-4-0709,story_wc_288.txt,1.6878323800236608,1.8753702986899128,0.029999999999999992,0.05167796610169493
gpt-5-low,grok-4-0709,story_wc_3.txt,1.6878323800236608,1.9359211692089944,0.067375,0.0725494350282486
gpt-5-low,grok-4-0709,story_wc_381.txt,1.6984494955548683,1.8082267188259646,0.06939583333333335,0.08289166666666668
gpt-5-low,grok-4-0709,story_wc_110.txt,1.7020612249055542,1.8949214283493458,0.057500000000000016,0.06442083333333334
gpt-5-low,grok-4-0709,story_wc_263.txt,1.7025782287258089,1.815961951866775,0.0389375,0.04803586497890297
gpt-5-low,grok-4-0709,story_wc_155.txt,1.707799733202808,1.855835632084796,0.023958333333333335,0.04256666666666667
gpt-5-low,grok-4-0709,story_wc_363.txt,1.707799733202808,2.139613610719649,0.058541666666666665,0.08129583333333334
gpt-5-low,grok-4-0709,story_wc_300.txt,1.7088466400522297,1.8414121872493674,0.06579166666666668,0.08078750000000003
gpt-5-low,grok-4-0709,story_wc_326.txt,1.7088466400522297,1.8818915635943951,0.07562500000000001,0.07945000000000002
gpt-5-low,grok-4-0709,story_wc_5.txt,1.7117274937683924,1.8184092306164512,0.06183333333333333,0.07667916666666667
gpt-5-low,grok-4-0709,story_wc_34.txt,1.7123916646834187,1.8886594932721241,0.08383333333333334,0.08972916666666668
gpt-5-low,grok-4-0709,story_wc_175.txt,1.7177085108700791,1.8034328241566802,0.05595833333333334,0.06703022598870056
gpt-5-low,grok-4-0709,story_wc_195.txt,1.7218795205774597,1.9010428642404673,0.060000000000000005,0.06765416666666668
gpt-5-low,grok-4-0709,story_wc_120.txt,1.7234229413582414,1.8449014547034501,0.05604166666666668,0.06114583333333336
gpt-5-low,grok-4-0709,story_wc_341.txt,1.7259872199900028,1.8406305033997534,0.05591666666666668,0.05886666666666669
gpt-5-low,grok-4-0709,story_wc_6.txt,1.7262309663285325,1.7582607735377807,0.0866875,0.10017500000000001
gpt-5-low,grok-4-0709,story_wc_283.txt,1.7311698182636057,1.7943929546093287,0.054604166666666676,0.06526666666666667
gpt-5-low,grok-4-0709,story_wc_248.txt,1.7351121971774737,1.902003591591224,0.06647916666666667,0.07797500000000002
gpt-5-low,grok-4-0709,story_wc_227.txt,1.7384845732706287,1.9551083822233806,0.08154166666666669,0.090575
gpt-5-low,grok-4-0709,story_wc_337.txt,1.7384845732706287,1.9452873297028124,0.10612500000000002,0.11362500000000005
gpt-5-low,grok-4-0709,story_wc_246.txt,1.7409805074898355,1.8209987879518323,0.039479166666666676,0.06936250000000001
gpt-5-low,grok-4-0709,story_wc_153.txt,1.7449755398214528,1.883652743499005,0.06683333333333334,0.07841250000000001
gpt-5-low,grok-4-0709,story_wc_208.txt,1.7459550462075566,1.9760419553332382,0.09102083333333336,0.09443333333333334
gpt-5-low,grok-4-0709,story_wc_338.txt,1.7459550462075566,1.8975947563351199,0.058770833333333335,0.07311666666666668
gpt-5-low,grok-4-0709,story_wc_38.txt,1.7492949298173717,1.9739719317527658,0.08416666666666668,0.097335593220339
gpt-5-low,grok-4-0709,story_wc_389.txt,1.7492949298173717,2.073976379803442,0.06993750000000001,0.07716250000000001
gpt-5-low,grok-4-0709,story_wc_102.txt,1.752726508970888,1.8392983625190158,0.06333333333333334,0.07244166666666665
gpt-5-low,grok-4-0709,story_wc_259.txt,1.7535609704523807,1.8372072232689316,0.06062500000000001,0.07182083333333335
gpt-5-low,grok-4-0709,story_wc_194.txt,1.756960542227639,1.9833037313783577,0.07375000000000001,0.08097916666666669
gpt-5-low,grok-4-0709,story_wc_141.txt,1.7610515378993332,1.8625191841323079,0.04072916666666667,0.057504166666666676
gpt-5-low,grok-4-0709,story_wc_36.txt,1.7624824205070295,1.9748823295281137,0.09170833333333335,0.10007500000000003
gpt-5-low,grok-4-0709,story_wc_262.txt,1.7652173850776305,2.146234228489198,0.07764583333333334,0.08380416666666668
gpt-5-low,grok-4-0709,story_wc_303.txt,1.7713571349675106,1.9866796485313114,0.07716101694915256,0.08079691857970395
gpt-5-low,grok-4-0709,story_wc_82.txt,1.7713571349675106,2.105002300450958,0.058770833333333355,0.06713333333333335
gpt-5-low,grok-4-0709,story_wc_126.txt,1.7752775548158668,1.9008692428451148,0.04864583333333334,0.058529166666666674
gpt-5-low,grok-4-0709,story_wc_293.txt,1.7752775548158668,1.9794598438816258,0.06604166666666668,0.07249166666666668
gpt-5-low,grok-4-0709,story_wc_174.txt,1.7763007458345061,2.199692461449377,0.08462500000000003,0.09217916666666669
gpt-5-low,grok-4-0709,story_wc_267.txt,1.7763007458345061,2.3142745430280005,0.0821666666666667,0.09347083333333336
gpt-5-low,grok-4-0709,story_wc_134.txt,1.7774166159928462,1.855499921437118,0.03337500000000001,0.04564883966244727
gpt-5-low,grok-4-0709,story_wc_245.txt,1.777908930993104,1.9136065022862716,0.04941666666666668,0.06183750000000001
gpt-5-low,grok-4-0709,story_wc_20.txt,1.7813785219884404,1.8925180465546252,0.06781250000000003,0.07472083333333335
gpt-5-low,grok-4-0709,story_wc_272.txt,1.7895042405960908,1.968124552539101,0.04883333333333335,0.06257083333333334
gpt-5-low,grok-4-0709,story_wc_99.txt,1.796112465709063,1.9033533826037285,0.07587500000000001,0.0811625
gpt-5-low,grok-4-0709,story_wc_266.txt,1.8017978318878336,1.9774936276952875,0.08095833333333335,0.08517500000000003
gpt-5-low,grok-4-0709,story_wc_62.txt,1.8104325085175288,1.9032850030512782,0.06054166666666669,0.07299166666666669
gpt-5-low,grok-4-0709,story_wc_154.txt,1.8104739449889038,2.176631622301226,0.09177083333333333,0.10032083333333335
gpt-5-low,grok-4-0709,story_wc_60.txt,1.8114348211224254,1.9188581253879788,0.07937500000000001,0.0837
gpt-5-low,grok-4-0709,story_wc_90.txt,1.8130458920940302,2.031483286859916,0.07562500000000001,0.08599166666666667
gpt-5-low,grok-4-0709,story_wc_64.txt,1.8185115841661479,2.1035032837368304,0.07887500000000001,0.10816144067796614
gpt-5-low,grok-4-0709,story_wc_230.txt,1.8197378359844338,1.96065331491235,0.06429166666666668,0.07935416666666668
gpt-5-low,grok-4-0709,story_wc_328.txt,1.8197378359844338,1.9871865474056776,0.05989583333333334,0.07015416666666667
gpt-5-low,grok-4-0709,story_wc_137.txt,1.8272927753614152,2.173089493043437,0.08941666666666666,0.09788333333333335
gpt-5-low,grok-4-0709,story_wc_261.txt,1.8272927753614152,2.0299603942952222,0.0525635593220339,0.0704627118644068
gpt-5-low,grok-4-0709,story_wc_31.txt,1.830723496556907,1.9977027073072133,0.07160337552742617,0.09141650843881857
gpt-5-low,grok-4-0709,story_wc_309.txt,1.8327173825556828,1.8820945255789194,0.07107594936708862,0.07551898734177218
gpt-5-low,grok-4-0709,story_wc_219.txt,1.8343755075948736,1.9775700392244393,0.057500000000000016,0.07123750000000002
gpt-5-low,grok-4-0709,story_wc_305.txt,1.8418145434828113,2.047961167650743,0.055479166666666684,0.07766250000000002
gpt-5-low,grok-4-0709,story_wc_238.txt,1.844245507810493,2.119877380061261,0.09495833333333337,0.11055338983050851
gpt-5-low,grok-4-0709,story_wc_298.txt,1.844245507810493,2.0203567478161966,0.07383333333333335,0.09505416666666668
gpt-5-low,grok-4-0709,story_wc_374.txt,1.8462917146663045,1.9962480042521649,0.08129166666666668,0.08381250000000001
gpt-5-low,grok-4-0709,story_wc_340.txt,1.849596448133807,1.981524046118676,0.07745833333333334,0.08932083333333335
gpt-5-low,grok-4-0709,story_wc_330.txt,1.8529747846305211,1.9308779990348726,0.048270833333333346,0.05767500000000001
gpt-5-low,grok-4-0709,story_wc_310.txt,1.8548168767053828,2.03725443834947,0.06452083333333335,0.07437083333333333
gpt-5-low,grok-4-0709,story_wc_131.txt,1.855749405596328,1.8956055321273513,0.08929166666666667,0.0976
gpt-5-low,grok-4-0709,story_wc_385.txt,1.8559101510241214,2.123614637308758,0.08877083333333337,0.09302500000000005
gpt-5-low,grok-4-0709,story_wc_124.txt,1.8564412626552775,1.9556704296526806,0.06429166666666668,0.0838625
gpt-5-low,grok-4-0709,story_wc_237.txt,1.8564412626552775,1.9883545111561005,0.07262500000000001,0.07505833333333334
gpt-5-low,grok-4-0709,story_wc_166.txt,1.8601080116613233,1.8886570781772931,0.06045833333333334,0.06755833333333335
gpt-5-low,grok-4-0709,story_wc_172.txt,1.860999406598374,1.9027678642566588,0.08385416666666669,0.09931250000000001
gpt-5-low,grok-4-0709,story_wc_97.txt,1.860999406598374,2.063976403023358,0.11118750000000001,0.12109166666666668
gpt-5-low,grok-4-0709,story_wc_89.txt,1.8628654340259436,1.9287098356020658,0.08183333333333334,0.08474879943502825
gpt-5-low,grok-4-0709,story_wc_343.txt,1.8653617839438505,1.9947740474481876,0.08837500000000004,0.1009125
gpt-5-low,grok-4-0709,story_wc_1.txt,1.8675977301189322,2.0964958545832078,0.070125,0.08235833333333335
gpt-5-low,grok-4-0709,story_wc_397.txt,1.8675977301189322,2.183917936987209,0.061333333333333344,0.08186250000000002
gpt-5-low,grok-4-0709,story_wc_206.txt,1.8680762326655127,2.199550809742804,0.08439583333333335,0.10256250000000003
gpt-5-low,grok-4-0709,story_wc_222.txt,1.8680762326655127,2.130696677450217,0.08439583333333335,0.09086666666666668
gpt-5-low,grok-4-0709,story_wc_366.txt,1.8768793182033057,2.02983236703842,0.04794491525423729,0.07855148305084747
gpt-5-low,grok-4-0709,story_wc_207.txt,1.8786915003268223,1.917042577108535,0.050520833333333334,0.058633333333333336
gpt-5-low,grok-4-0709,story_wc_138.txt,1.8797300356183895,1.9423383139393358,0.08537500000000003,0.08802916666666669
gpt-5-low,grok-4-0709,story_wc_353.txt,1.883800360816567,1.915768394083584,0.04864583333333334,0.06740416666666667
gpt-5-low,grok-4-0709,story_wc_139.txt,1.8857889422064869,2.0394441001474735,0.08447916666666667,0.09978750000000002
gpt-5-low,grok-4-0709,story_wc_225.txt,1.8857889422064869,2.0461024432467267,0.06254166666666668,0.08132500000000002
gpt-5-low,grok-4-0709,story_wc_278.txt,1.8921153246525728,2.042965513692246,0.11958333333333336,0.12592083333333334
gpt-5-low,grok-4-0709,story_wc_83.txt,1.8947016503268868,2.0028913196701246,0.04172916666666666,0.08425416666666669
gpt-5-low,grok-4-0709,story_wc_10.txt,1.8978460191871382,2.021570012820653,0.060000000000000005,0.08430416666666668
gpt-5-low,grok-4-0709,story_wc_199.txt,1.8983655925034435,2.062407861483403,0.09216666666666669,0.10262500000000001
gpt-5-low,grok-4-0709,story_wc_372.txt,1.8986604833863006,2.0668363266837506,0.08670833333333335,0.09627083333333335
gpt-5-low,grok-4-0709,story_wc_119.txt,1.8999960423398834,2.163927173357707,0.08329166666666668,0.09284583333333335
gpt-5-low,grok-4-0709,story_wc_69.txt,1.8999960423398834,2.4061615611353027,0.08329166666666668,0.1285541666666667
gpt-5-low,grok-4-0709,story_wc_71.txt,1.9087721856089663,2.0612037177258293,0.06102083333333335,0.06832083333333334
gpt-5-low,grok-4-0709,story_wc_15.txt,1.9095507106523901,2.114467467161984,0.1043333333333333,0.1205375
gpt-5-low,grok-4-0709,story_wc_205.txt,1.9113537206358133,2.016471746015681,0.07370833333333335,0.07691666666666667
gpt-5-low,grok-4-0709,story_wc_296.txt,1.9145829151089746,1.9822777357362114,0.06358050847457629,0.0718744350282486
gpt-5-low,grok-4-0709,story_wc_243.txt,1.9175327775791886,2.0118926915996758,0.07052083333333334,0.07525000000000001
gpt-5-low,grok-4-0709,story_wc_282.txt,1.919964069151157,2.0871304642595567,0.057500000000000016,0.07310416666666668
gpt-5-low,grok-4-0709,story_wc_306.txt,1.9238519251969939,2.1261353839511017,0.08164583333333335,0.09192916666666669
gpt-5-low,grok-4-0709,story_wc_339.txt,1.9238519251969939,2.2546164149673196,0.08606250000000001,0.09481666666666669
gpt-5-low,grok-4-0709,story_wc_143.txt,1.923979982119369,2.1647623496184574,0.07745833333333334,0.08770416666666668
gpt-5-low,grok-4-0709,story_wc_221.txt,1.923979982119369,2.0982340018603307,0.06860416666666669,0.0822916666666667
gpt-5-low,grok-4-0709,story_wc_204.txt,1.9246760732686572,2.012254910575881,0.058770833333333335,0.06945833333333333
gpt-5-low,grok-4-0709,story_wc_320.txt,1.924766150930069,1.9614095463993568,0.06154166666666667,0.06397500000000002
gpt-5-low,grok-4-0709,story_wc_229.txt,1.9335060845227254,2.063273440033598,0.08195833333333336,0.09118750000000002
gpt-5-low,grok-4-0709,story_wc_342.txt,1.934962456160562,2.0028881053700225,0.055645833333333346,0.06784425105485234
gpt-5-low,grok-4-0709,story_wc_74.txt,1.938236098882611,2.013729027615587,0.10960416666666668,0.11338333333333335
gpt-5-low,grok-4-0709,story_wc_287.txt,1.9395335480891012,2.195396253665311,0.09031249999999999,0.10962254612744049
gpt-5-low,grok-4-0709,story_wc_380.txt,1.9397384875218002,2.0075849038675146,0.09414583333333335,0.09953750000000001
gpt-5-low,grok-4-0709,story_wc_279.txt,1.9402400525297407,2.034304018539445,0.07662500000000001,0.08473750000000001
gpt-5-low,grok-4-0709,story_wc_171.txt,1.9414184127370129,2.060396690894918,0.10612500000000002,0.1186666666666667
gpt-5-low,grok-4-0709,story_wc_24.txt,1.9441126922537022,2.0111100681220173,0.07370833333333333,0.07941355485232068
gpt-5-low,grok-4-0709,story_wc_247.txt,1.9470594947335367,2.231141299206813,0.11129166666666669,0.1307291666666667
gpt-5-low,grok-4-0709,story_wc_123.txt,1.9497469858524585,2.0989247346396747,0.0905416666666667,0.09690833333333336
gpt-5-low,grok-4-0709,story_wc_275.txt,1.9497469858524585,2.153720584057435,0.08525000000000002,0.08939166666666669
gpt-5-low,grok-4-0709,story_wc_160.txt,1.9511268566617659,2.096158268543032,0.10252083333333334,0.1113916666666667
gpt-5-low,grok-4-0709,story_wc_59.txt,1.9511346084620598,2.201480611779279,0.06752083333333334,0.10154950564971754
gpt-5-low,grok-4-0709,story_wc_136.txt,1.954432638297099,2.083689339106294,0.08910416666666668,0.10866666666666669
gpt-5-low,grok-4-0709,story_wc_167.txt,1.9600625775880598,2.0543387862066185,0.02754166666666666,0.05659583333333333
gpt-5-low,grok-4-0709,story_wc_93.txt,1.964808277783727,2.133516468245238,0.05989451476793249,0.07362473628691983
gpt-5-low,grok-4-0709,story_wc_107.txt,1.9718297296135106,2.277182138213744,0.09341666666666668,0.10029166666666667
gpt-5-low,grok-4-0709,story_wc_216.txt,1.9719238206723109,2.007238175259197,0.05627083333333335,0.07190416666666669
gpt-5-low,grok-4-0709,story_wc_57.txt,1.9721270899998629,2.1455764793633145,0.09620833333333335,0.10110000000000001
gpt-5-low,grok-4-0709,story_wc_118.txt,1.9767427199745897,2.0284215001855364,0.07272916666666669,0.08667500000000002
gpt-5-low,grok-4-0709,story_wc_177.txt,1.9771384690068605,2.117814687964635,0.09083333333333334,0.103725
gpt-5-low,grok-4-0709,story_wc_61.txt,1.9786038831186918,2.0605803811099954,0.049520833333333354,0.053097099156118155
gpt-5-low,grok-4-0709,story_wc_371.txt,1.981489652990467,2.272563770314676,0.08200000000000002,0.10243750000000003
gpt-5-low,grok-4-0709,story_wc_11.txt,1.98507576905351,2.0187337257465847,0.09704166666666666,0.10541234177215193
gpt-5-low,grok-4-0709,story_wc_390.txt,1.9877777214096122,2.0751988705731037,0.1078125,0.12144774011299435
gpt-5-low,grok-4-0709,story_wc_81.txt,1.9879848012381804,2.155211143122779,0.08020833333333335,0.09365833333333336
gpt-5-low,grok-4-0709,story_wc_29.txt,1.9886820842506479,2.0724995303369314,0.0870416666666667,0.09966666666666668
gpt-5-low,grok-4-0709,story_wc_315.txt,1.9886820842506479,2.1858865507061624,0.11439583333333336,0.12169736286919837
gpt-5-low,grok-4-0709,story_wc_391.txt,1.9909280065437656,2.14699017651061,0.07277083333333335,0.08909166666666668
gpt-5-low,grok-4-0709,story_wc_395.txt,1.9909280065437656,2.2389998773337805,0.13985169491525426,0.14641949152542377
gpt-5-low,grok-4-0709,story_wc_85.txt,1.9942135006081578,2.2398410351741163,0.08052083333333337,0.08315416666666668
gpt-5-low,grok-4-0709,story_wc_264.txt,1.9944115926963328,2.092797237055545,0.09366666666666669,0.09858333333333336
gpt-5-low,grok-4-0709,story_wc_226.txt,1.998570585256966,2.158624015310543,0.09431250000000002,0.10099979886290497
gpt-5-low,grok-4-0709,story_wc_189.txt,2.000894192308199,2.2855160418233758,0.0960805084745763,0.11425
gpt-5-low,grok-4-0709,story_wc_362.txt,2.000894192308199,2.097193976091684,0.07618750000000002,0.08154032485875709
gpt-5-low,grok-4-0709,story_wc_273.txt,2.0020542612812986,2.05998615936885,0.07375000000000001,0.09417500000000002
gpt-5-low,grok-4-0709,story_wc_188.txt,2.004277870945696,2.2891983647397836,0.06372916666666668,0.07287500000000001
gpt-5-low,grok-4-0709,story_wc_168.txt,2.0049051992645883,2.237372105991877,0.08747916666666668,0.11359166666666667
gpt-5-low,grok-4-0709,story_wc_299.txt,2.0049051992645883,2.270857527879022,0.11610416666666667,0.13607083333333336
gpt-5-low,grok-4-0709,story_wc_182.txt,2.0062697433447627,2.210346791293151,0.08572916666666666,0.09248750000000003
gpt-5-low,grok-4-0709,story_wc_312.txt,2.0063680832946815,2.1510675352262383,0.08925000000000002,0.1118041666666667
gpt-5-low,grok-4-0709,story_wc_325.txt,2.0063680832946815,2.0653600639759766,0.09200000000000003,0.10873721751412431
gpt-5-low,grok-4-0709,story_wc_203.txt,2.0073215003956815,2.1471205528886106,0.07595833333333334,0.08922422316384183
gpt-5-low,grok-4-0709,story_wc_290.txt,2.0119450229580633,2.043696148748646,0.08283333333333334,0.08320000000000002
gpt-5-low,grok-4-0709,story_wc_152.txt,2.012031583686018,2.0731058606144077,0.07345833333333335,0.08435416666666667
